Data Source: 2024 Dataset (released November 2025),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Facility name,TRI ID,Address,City,County,State,Zip Code,Year,Chemical,CAS,Federal (F) or Commercial (C),Form Type (Form R or A),Industry,Fugitive Air,Stack Air,Total Air,Surface Water Discharge,Underground Injection,Land Disposal,Total on-site release,Off-site release,Total on- and off-site releases,Transfer to recycling,Transfer to energy recovery,Transfer to treatment,Transfer to POTWs,Other off-site transfer,Total transfers off-site for waste management,Recycled on-site,Recycled off-site,Energy recovery on-site,Energy recovery off-site,Treated on-site,Treated off-site,Quantity released on- and off-site,Total production-related waste managed,Non production-related waste managed
USS-CLAIRTON PLANT,15025SSCLR400ST,400 STATE ST MS 71,CLAIRTON,ALLEGHENY,PA,'15025',2000,Xylene (mixed isomers),'0001330207',C,R,NAICS 331 - Primary Metals,1000,450,1450,0,0,0,1450,.,1450,.,.,2,0,.,2,5000,0,0,0,0,0,1500,6500,0
USS-CLAIRTON PLANT,15025SSCLR400ST,400 STATE ST MS 71,CLAIRTON,ALLEGHENY,PA,'15025',2001,2-Methylpyridine,'0000109068',C,S,NAICS 331 - Primary Metals,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,0,0,0,0
USS-CLAIRTON PLANT,15025SSCLR400ST,400 STATE ST MS 71,CLAIRTON,ALLEGHENY,PA,'15025',2001,Ammonia,'0007664417',C,R,NAICS 331 - Primary Metals,570000,6600,576600,974,0,0,577574,.,577574,1,.,2,0,.,3,12,1,0,0,1300000,2,580000,1880015,0
USS-CLAIRTON PLANT,15025SSCLR400ST,400 STATE ST MS 71,CLAIRTON,ALLEGHENY,PA,'15025',2001,Anthracene,'0000120127',C,R,NAICS 331 - Primary Metals,450,840,1290,400,0,0,1690,.,1690,.,.,.,0,.,0,580000,0,0,0,0,0,1700,581700,0
USS-CLAIRTON PLANT,15025SSCLR400ST,400 STATE ST MS 71,CLAIRTON,ALLEGHENY,PA,'15025',2001,Benzene,'0000071432',C,R,NAICS 331 - Primary Metals,37000,6200,43200,3,0,0,43203,5,43208,0,0,10,0,15,840,0,0,0,9900,10,43000,53750,0,
USS-CLAIRTON PLANT,15025SSCLR400ST,400 STATE ST MS 71,CLAIRTON,ALLEGHENY,PA,'15025',2001,"Benzo[g,h,i]perylene",'0000191242',C,R,NAICS 331 - Primary Metals,510,0,510,0,0,0,510,.,510,.,.,.,0,.,0,840,0,0,0,0,0,510,1350,0
USS-CLAIRTON PLANT,15025SSCLR400ST,400 STATE ST MS 71,CLAIRTON,ALLEGHENY,PA,'15025',2001,Carbon disulfide,'0000075150',C,R,NAICS 331 - Primary Metals,33000,790,33790,0,0,0,33790,.,33790,.,.,.,0,.,0,41,0,0,0,2300,0,34000,36341,0
USS-CLAIRTON PLANT,15025SSCLR400ST,400 STATE ST MS 71,CLAIRTON,ALLEGHENY,PA,'15025',2001,Cyanide compounds,'N106',C,R,NAICS 331 - Primary Metals,77000,48,77048,28000,0,0,105048,4,105052,0,.,0,0,4,22,0,0,0,9100,0,110000,119122,0,
USS-CLAIRTON PLANT,15025SSCLR400ST,400 STATE ST MS 71,CLAIRTON,ALLEGHENY,PA,'15025',2001,Dibenzofuran,'0000132649',C,R,NAICS 331 - Primary Metals,270,5,275,0,0,0,275,.,275,.,.,.,0,.,0,88000,0,0,0,0,0,280,88280,0
USS-CLAIRTON PLANT,15025SSCLR400ST,400 STATE ST MS 71,CLAIRTON,ALLEGHENY,PA,'15025',2001,Dicyclopentadiene,'0000077736',C,S,NAICS 331 - Primary Metals,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,0,0,0,0
USS-CLAIRTON PLANT,15025SSCLR400ST,400 STATE ST MS 71,CLAIRTON,ALLEGHENY,PA,'15025',2001,Ethylbenzene,'0000100414',C,R,NAICS 331 - Primary Metals,15,36,51,20,0,0,71,.,71,.,.,.,0,.,0,120,0,0,0,0,0,70,190,0
USS-CLAIRTON PLANT,15025SSCLR400ST,400 STATE ST MS 71,CLAIRTON,ALLEGHENY,PA,'15025',2001,Ethylene,'0000074851',C,R,NAICS 331 - Primary Metals,20000,46000,66000,0,0,0,66000,.,66000,.,.,1600000,0,.,1600000,0,0,71000000,0,28000,1600000,66000,72694000,0
USS-CLAIRTON PLANT,15025SSCLR400ST,400 STATE ST MS 71,CLAIRTON,ALLEGHENY,PA,'15025',2001,"Hydrochloric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",'0007647010',C,R,NAICS 331 - Primary Metals,0,220000,220000,0,0,0,220000,.,220000,.,.,.,0,.,0,0,0,0,0,0,0,220000,220000,0
USS-CLAIRTON PLANT,15025SSCLR400ST,400 STATE ST MS 71,CLAIRTON,ALLEGHENY,PA,'15025',2001,Hydrogen cyanide,'0000074908',C,R,NAICS 331 - Primary Metals,1300,19,1319,0,0,0,1319,.,1319,.,.,.,0,.,0,0,0,0,0,1700,0,1300,3000,0
USS-CLAIRTON PLANT,15025SSCLR400ST,400 STATE ST MS 71,CLAIRTON,ALLEGHENY,PA,'15025',2001,Lead,'0007439921',C,R,NAICS 331 - Primary Metals,55,9,64,419,0,0,483,380,863,.,.,.,0,380,0,0,0,0,0,0,860,860,0,
USS-CLAIRTON PLANT,15025SSCLR400ST,400 STATE ST MS 71,CLAIRTON,ALLEGHENY,PA,'15025',2001,Mercury,'0007439976',C,R,NAICS 331 - Primary Metals,15,2,17,0,0,0,17,403,420,.,.,.,0,403,0,0,0,0,0,0,420,420,0,
USS-CLAIRTON PLANT,15025SSCLR400ST,400 STATE ST MS 71,CLAIRTON,ALLEGHENY,PA,'15025',2001,Methanol,'0000067561',C,R,NAICS 331 - Primary Metals,120000,11,120011,0,0,0,120011,.,120011,.,.,.,0,.,0,0,0,0,0,0,0,120000,120000,0
USS-CLAIRTON PLANT,15025SSCLR400ST,400 STATE ST MS 71,CLAIRTON,ALLEGHENY,PA,'15025',2001,Naphthalene,'0000091203',C,R,NAICS 331 - Primary Metals,8600,9700,18300,27,0,0,18327,.,18327,.,.,.,0,.,0,670000,0,0,0,1600,0,18000,689600,0
USS-CLAIRTON PLANT,15025SSCLR400ST,400 STATE ST MS 71,CLAIRTON,ALLEGHENY,PA,'15025',2001,Nitrate compounds (water dissociable; reportable only when in aqueous solution),'N511',C,R,NAICS 331 - Primary Metals,0,0,0,410000,0,0,410000,.,410000,.,.,.,0,.,0,0,0,0,0,0,0,410000,410000,0
USS-CLAIRTON PLANT,15025SSCLR400ST,400 STATE ST MS 71,CLAIRTON,ALLEGHENY,PA,'15025',2001,Phenanthrene,'0000085018',C,R,NAICS 331 - Primary Metals,550,19,569,400,0,0,969,.,969,.,.,.,0,.,0,480000,0,0,0,0,0,970,480970,0
USS-CLAIRTON PLANT,15025SSCLR400ST,400 STATE ST MS 71,CLAIRTON,ALLEGHENY,PA,'15025',2001,Phenol,'0000108952',C,R,NAICS 331 - Primary Metals,43000,18,43018,141,0,0,43159,.,43159,.,.,0,0,.,0,16000,0,0,0,2700000,0,43000,2759000,0
USS-CLAIRTON PLANT,15025SSCLR400ST,400 STATE ST MS 71,CLAIRTON,ALLEGHENY,PA,'15025',2001,Polycyclic aromatic compounds,'N590',C,R,NAICS 331 - Primary Metals,25000,640,25640,130,0,0,25770,.,25770,.,.,.,0,.,0,220000,0,0,0,10000,0,26000,256000,0
USS-CLAIRTON PLANT,15025SSCLR400ST,400 STATE ST MS 71,CLAIRTON,ALLEGHENY,PA,'15025',2001,Propylene,'0000115071',C,R,NAICS 331 - Primary Metals,5500,3500,9000,0,0,0,9000,.,9000,.,.,120000,0,.,120000,0,0,5300000,0,3400,120000,9000,5432400,0
USS-CLAIRTON PLANT,15025SSCLR400ST,400 STATE ST MS 71,CLAIRTON,ALLEGHENY,PA,'15025',2001,Pyridine,'0000110861',C,S,NAICS 331 - Primary Metals,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,0,0,0,0
USS-CLAIRTON PLANT,15025SSCLR400ST,400 STATE ST MS 71,CLAIRTON,ALLEGHENY,PA,'15025',2001,Styrene,'0000100425',C,R,NAICS 331 - Primary Metals,290,12,302,0,0,0,302,.,302,.,.,.,0,.,0,110,0,0,0,0,0,300,410,0
USS-CLAIRTON PLANT,15025SSCLR400ST,400 STATE ST MS 71,CLAIRTON,ALLEGHENY,PA,'15025',2001,Toluene,'0000108883',C,R,NAICS 331 - Primary Metals,3700,1000,4700,40,0,0,4740,.,4740,.,.,.,0,.,0,3800,0,0,0,1700,0,4700,10200,0
USS-CLAIRTON PLANT,15025SSCLR400ST,400 STATE ST MS 71,CLAIRTON,ALLEGHENY,PA,'15025',2001,Xylene (mixed isomers),'0001330207',C,R,NAICS 331 - Primary Metals,710,280,990,0,0,0,990,.,990,.,.,.,0,.,0,4200,0,0,0,0,0,990,5190,0
USS-CLAIRTON PLANT,15025SSCLR400ST,400 STATE ST MS 71,CLAIRTON,ALLEGHENY,PA,'15025',2002,2-Methylpyridine,'0000109068',C,S,NAICS 331 - Primary Metals,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,0,0,0,0
USS-CLAIRTON PLANT,15025SSCLR400ST,400 STATE ST MS 71,CLAIRTON,ALLEGHENY,PA,'15025',2002,Acetonitrile,'0000075058',C,R,NAICS 331 - Primary Metals,58,3,61,0,0,0,61,.,61,.,.,.,0,.,0,0,0,0,0,0,0,61,61,0
USS-CLAIRTON PLANT,15025SSCLR400ST,400 STATE ST MS 71,CLAIRTON,ALLEGHENY,PA,'15025',2002,Ammonia,'0007664417',C,R,NAICS 331 - Primary Metals,590000,8200,598200,1080,0,0,599280,.,599280,.,.,3,0,.,3,310,0,0,0,17000000,3,600000,17600313,110
USS-CLAIRTON PLANT,15025SSCLR400ST,400 STATE ST MS 71,CLAIRTON,ALLEGHENY,PA,'15025',2002,Anthracene,'0000120127',C,R,NAICS 331 - Primary Metals,470,1500,1970,360,0,0,2330,.,2330,.,.,.,0,.,0,18000,0,0,0,0,0,2300,20300,0
USS-CLAIRTON PLANT,15025SSCLR400ST,400 STATE ST MS 71,CLAIRTON,ALLEGHENY,PA,'15025',2002,Benzene,'0000071432',C,R,NAICS 331 - Primary Metals,35000,6300,41300,3,0,0,41303,1,41304,0,.,9,0,10,1900,0,0,0,2000,9,41000,44909,0,
USS-CLAIRTON PLANT,15025SSCLR400ST,400 STATE ST MS 71,CLAIRTON,ALLEGHENY,PA,'15025',2002,"Benzo[g,h,i]perylene",'0000191242',C,R,NAICS 331 - Primary Metals,520,0,520,0,0,0,520,.,520,.,.,.,0,.,0,6900,0,0,0,0,0,520,7420,0
USS-CLAIRTON PLANT,15025SSCLR400ST,400 STATE ST MS 71,CLAIRTON,ALLEGHENY,PA,'15025',2002,Biphenyl,'0000092524',C,R,NAICS 331 - Primary Metals,86,1,87,0,0,0,87,.,87,.,.,.,0,.,0,0,0,0,0,0,0,87,87,0
USS-CLAIRTON PLANT,15025SSCLR400ST,400 STATE ST MS 71,CLAIRTON,ALLEGHENY,PA,'15025',2002,Carbon disulfide,'0000075150',C,R,NAICS 331 - Primary Metals,34000,920,34920,0,0,0,34920,.,34920,.,.,.,0,.,0,0,0,0,0,11,0,35000,35011,0
USS-CLAIRTON PLANT,15025SSCLR400ST,400 STATE ST MS 71,CLAIRTON,ALLEGHENY,PA,'15025',2002,Cyanide compounds,'N106',C,R,NAICS 331 - Primary Metals,69000,50,69050,25000,0,0,94050,.,94050,.,.,1,0,.,1,21,0,0,0,2600000,1,94000,2694022,0
USS-CLAIRTON PLANT,15025SSCLR400ST,400 STATE ST MS 71,CLAIRTON,ALLEGHENY,PA,'15025',2002,Dibenzofuran,'0000132649',C,R,NAICS 331 - Primary Metals,280,5,285,0,0,0,285,.,285,.,.,.,0,.,0,15000,0,0,0,0,0,290,15290,0
USS-CLAIRTON PLANT,15025SSCLR400ST,400 STATE ST MS 71,CLAIRTON,ALLEGHENY,PA,'15025',2002,Dicyclopentadiene,'0000077736',C,S,NAICS 331 - Primary Metals,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,0,0,0,0
USS-CLAIRTON PLANT,15025SSCLR400ST,400 STATE ST MS 71,CLAIRTON,ALLEGHENY,PA,'15025',2002,Ethylbenzene,'0000100414',C,R,NAICS 331 - Primary Metals,16,38,54,18,0,0,72,.,72,.,.,0,0,.,0,88,0,0,0,0,0,70,158,0
USS-CLAIRTON PLANT,15025SSCLR400ST,400 STATE ST MS 71,CLAIRTON,ALLEGHENY,PA,'15025',2002,Ethylene,'0000074851',C,R,NAICS 331 - Primary Metals,21000,42000,63000,0,0,0,63000,.,63000,.,.,1400000,0,.,1400000,0,0,76000000,0,140,1400000,63000,77463140,0
USS-CLAIRTON PLANT,15025SSCLR400ST,400 STATE ST MS 71,CLAIRTON,ALLEGHENY,PA,'15025',2002,"Hydrochloric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",'0007647010',C,R,NAICS 331 - Primary Metals,0,210000,210000,0,0,0,210000,.,210000,.,.,.,0,.,0,0,0,0,0,0,0,210000,210000,0
USS-CLAIRTON PLANT,15025SSCLR400ST,400 STATE ST MS 71,CLAIRTON,ALLEGHENY,PA,'15025',2002,Hydrogen cyanide,'0000074908',C,R,NAICS 331 - Primary Metals,5300,2,5302,0,0,0,5302,.,5302,.,.,.,0,.,0,0,0,0,0,8,0,5300,5308,0
USS-CLAIRTON PLANT,15025SSCLR400ST,400 STATE ST MS 71,CLAIRTON,ALLEGHENY,PA,'15025',2002,Lead,'0007439921',C,R,NAICS 331 - Primary Metals,66,0,66,369,0,0,435,123,558,.,.,.,0,123,80,0,0,0,0,0,550,630,9,
USS-CLAIRTON PLANT,15025SSCLR400ST,400 STATE ST MS 71,CLAIRTON,ALLEGHENY,PA,'15025',2002,Mercury,'0007439976',C,R,NAICS 331 - Primary Metals,17,0,17,0,0,0,17,0,17,.,.,.,0,0,1,0,0,0,0,0,20,21,0,
USS-CLAIRTON PLANT,15025SSCLR400ST,400 STATE ST MS 71,CLAIRTON,ALLEGHENY,PA,'15025',2002,Methanol,'0000067561',C,R,NAICS 331 - Primary Metals,120000,18,120018,0,0,0,120018,.,120018,.,.,.,0,.,0,0,0,0,0,0,0,120000,120000,0
USS-CLAIRTON PLANT,15025SSCLR400ST,400 STATE ST MS 71,CLAIRTON,ALLEGHENY,PA,'15025',2002,Naphthalene,'0000091203',C,R,NAICS 331 - Primary Metals,7700,9500,17200,24,0,0,17224,.,17224,.,.,.,0,.,0,86000,0,0,0,1400,0,17000,104400,0
USS-CLAIRTON PLANT,15025SSCLR400ST,400 STATE ST MS 71,CLAIRTON,ALLEGHENY,PA,'15025',2002,Nitrate compounds (water dissociable; reportable only when in aqueous solution),'N511',C,R,NAICS 331 - Primary Metals,0,0,0,300000,0,0,300000,.,300000,.,.,.,0,.,0,0,0,0,0,0,0,300000,300000,0
USS-CLAIRTON PLANT,15025SSCLR400ST,400 STATE ST MS 71,CLAIRTON,ALLEGHENY,PA,'15025',2002,Phenanthrene,'0000085018',C,R,NAICS 331 - Primary Metals,570,18,588,360,0,0,948,.,948,.,.,.,0,.,0,53000,0,0,0,0,0,950,53950,0
USS-CLAIRTON PLANT,15025SSCLR400ST,400 STATE ST MS 71,CLAIRTON,ALLEGHENY,PA,'15025',2002,Phenol,'0000108952',C,R,NAICS 331 - Primary Metals,44000,18,44018,121,0,0,44139,.,44139,.,.,0,0,.,0,2600,0,0,0,2300000,0,44000,2346600,1
USS-CLAIRTON PLANT,15025SSCLR400ST,400 STATE ST MS 71,CLAIRTON,ALLEGHENY,PA,'15025',2002,Polycyclic aromatic compounds,'N590',C,R,NAICS 331 - Primary Metals,21000,630,21630,110,0,0,21740,.,21740,.,.,.,0,.,0,84000,0,0,0,9300,0,22000,115300,0
USS-CLAIRTON PLANT,15025SSCLR400ST,400 STATE ST MS 71,CLAIRTON,ALLEGHENY,PA,'15025',2002,Propylene,'0000115071',C,R,NAICS 331 - Primary Metals,5300,3000,8300,0,0,0,8300,.,8300,.,.,97000,0,.,97000,0,0,5200000,0,16,97000,8300,5305316,0
USS-CLAIRTON PLANT,15025SSCLR400ST,400 STATE ST MS 71,CLAIRTON,ALLEGHENY,PA,'15025',2002,Pyridine,'0000110861',C,S,NAICS 331 - Primary Metals,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,0,0,0,0
USS-CLAIRTON PLANT,15025SSCLR400ST,400 STATE ST MS 71,CLAIRTON,ALLEGHENY,PA,'15025',2002,Styrene,'0000100425',C,R,NAICS 331 - Primary Metals,300,13,313,0,0,0,313,.,313,.,.,.,0,.,0,180,0,0,0,0,0,310,490,0
USS-CLAIRTON PLANT,15025SSCLR400ST,400 STATE ST MS 71,CLAIRTON,ALLEGHENY,PA,'15025',2002,Toluene,'0000108883',C,R,NAICS 331 - Primary Metals,3700,1000,4700,36,0,0,4736,.,4736,.,.,0,0,.,0,2500,0,0,0,8,0,4700,7208,0
USS-CLAIRTON PLANT,15025SSCLR400ST,400 STATE ST MS 71,CLAIRTON,ALLEGHENY,PA,'15025',2002,Xylene (mixed isomers),'0001330207',C,R,NAICS 331 - Primary Metals,730,290,1020,0,0,0,1020,.,1020,.,.,0,0,.,0,2900,0,0,0,0,0,1000,3900,0
USS-CLAIRTON PLANT,15025SSCLR400ST,400 STATE ST MS 71,CLAIRTON,ALLEGHENY,PA,'15025',2003,2-Methylpyridine,'0000109068',C,S,NAICS 331 - Primary Metals,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,0,0,0,0
USS-CLAIRTON PLANT,15025SSCLR400ST,400 STATE ST MS 71,CLAIRTON,ALLEGHENY,PA,'15025',2003,Acetonitrile,'0000075058',C,R,NAICS 331 - Primary Metals,56,3,59,0,0,0,59,.,59,.,.,.,0,.,0,0,0,0,0,0,0,59,59,0
USS-CLAIRTON PLANT,15025SSCLR400ST,400 STATE ST MS 71,CLAIRTON,ALLEGHENY,PA,'15025',2003,Ammonia,'0007664417',C,R,NAICS 331 - Primary Metals,608000,8400,616400,740,0,0,617140,.,617140,.,.,3,0,.,3,320,0,0,0,21000000,4,620000,21620324,110
USS-CLAIRTON PLANT,15025SSCLR400ST,400 STATE ST MS 71,CLAIRTON,ALLEGHENY,PA,'15025',2003,Anthracene,'0000120127',C,R,NAICS 331 - Primary Metals,472,2018,2490,330,0,0,2820,.,2820,.,.,.,0,.,0,15317,0,0,0,0,0,2820,18137,0
USS-CLAIRTON PLANT,15025SSCLR400ST,400 STATE ST MS 71,CLAIRTON,ALLEGHENY,PA,'15025',2003,Benzene,'0000071432',C,R,NAICS 331 - Primary Metals,41096,5252,46348,1,0,0,46349,1,46350,0,.,8,0,9,1085,0,0,0,2260,9,46359,49713,0,
USS-CLAIRTON PLANT,15025SSCLR400ST,400 STATE ST MS 71,CLAIRTON,ALLEGHENY,PA,'15025',2003,"Benzo[g,h,i]perylene",'0000191242',C,R,NAICS 331 - Primary Metals,532,0,532,0,0,0,532,.,532,.,.,.,0,.,0,5945,0,0,0,0,0,532,6477,0
USS-CLAIRTON PLANT,15025SSCLR400ST,400 STATE ST MS 71,CLAIRTON,ALLEGHENY,PA,'15025',2003,Biphenyl,'0000092524',C,R,NAICS 331 - Primary Metals,88,1,89,0,0,0,89,.,89,.,.,.,0,.,0,0,0,0,0,0,0,89,89,0
USS-CLAIRTON PLANT,15025SSCLR400ST,400 STATE ST MS 71,CLAIRTON,ALLEGHENY,PA,'15025',2003,Carbon disulfide,'0000075150',C,R,NAICS 331 - Primary Metals,35851,692,36543,0,0,0,36543,.,36543,.,.,.,0,.,0,0,0,0,0,68,0,36543,36611,0
USS-CLAIRTON PLANT,15025SSCLR400ST,400 STATE ST MS 71,CLAIRTON,ALLEGHENY,PA,'15025',2003,Cyanide compounds,'N106',C,R,NAICS 331 - Primary Metals,75899,50,75949,14200,0,0,90149,.,90149,.,.,0,0,.,0,0,0,0,0,2957000,0,90150,3047150,0
USS-CLAIRTON PLANT,15025SSCLR400ST,400 STATE ST MS 71,CLAIRTON,ALLEGHENY,PA,'15025',2003,Dibenzofuran,'0000132649',C,R,NAICS 331 - Primary Metals,283,5,288,0,0,0,288,.,288,.,.,.,0,.,0,13477,0,0,0,0,0,283,13760,0
USS-CLAIRTON PLANT,15025SSCLR400ST,400 STATE ST MS 71,CLAIRTON,ALLEGHENY,PA,'15025',2003,Dicyclopentadiene,'0000077736',C,S,NAICS 331 - Primary Metals,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,0,0,0,0
USS-CLAIRTON PLANT,15025SSCLR400ST,400 STATE ST MS 71,CLAIRTON,ALLEGHENY,PA,'15025',2003,Ethylbenzene,'0000100414',C,R,NAICS 331 - Primary Metals,16,38,54,18,0,0,72,.,72,.,.,0,0,.,0,91,0,0,0,0,0,70,161,0
USS-CLAIRTON PLANT,15025SSCLR400ST,400 STATE ST MS 71,CLAIRTON,ALLEGHENY,PA,'15025',2003,Ethylene,'0000074851',C,R,NAICS 331 - Primary Metals,21312,39000,60312,0,0,0,60312,.,60312,.,.,1400000,0,.,1400000,0,0,77950000,0,150,1000000,60000,79010150,0
USS-CLAIRTON PLANT,15025SSCLR400ST,400 STATE ST MS 71,CLAIRTON,ALLEGHENY,PA,'15025',2003,"Hydrochloric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",'0007647010',C,R,NAICS 331 - Primary Metals,0,215000,215000,0,0,0,215000,.,215000,.,.,.,0,.,0,0,0,0,0,0,0,215000,215000,0
USS-CLAIRTON PLANT,15025SSCLR400ST,400 STATE ST MS 71,CLAIRTON,ALLEGHENY,PA,'15025',2003,Hydrogen cyanide,'0000074908',C,R,NAICS 331 - Primary Metals,5400,2,5402,0,0,0,5402,.,5402,.,.,.,0,.,0,0,0,0,0,8,0,5400,5408,0
USS-CLAIRTON PLANT,15025SSCLR400ST,400 STATE ST MS 71,CLAIRTON,ALLEGHENY,PA,'15025',2003,Lead,'0007439921',C,R,NAICS 331 - Primary Metals,67,0,67,340,0,0,407,147,554,.,.,.,0,147,72,0,0,0,0,0,573,645,0,
USS-CLAIRTON PLANT,15025SSCLR400ST,400 STATE ST MS 71,CLAIRTON,ALLEGHENY,PA,'15025',2003,Mercury,'0007439976',C,R,NAICS 331 - Primary Metals,18,0,18,0,0,0,18,0,18,.,.,.,0,0,1,0,0,0,0,0,18,19,0,
USS-CLAIRTON PLANT,15025SSCLR400ST,400 STATE ST MS 71,CLAIRTON,ALLEGHENY,PA,'15025',2003,Methanol,'0000067561',C,R,NAICS 331 - Primary Metals,124000,18,124018,0,0,0,124018,.,124018,.,.,.,0,.,0,0,0,0,0,0,0,124000,124000,0
USS-CLAIRTON PLANT,15025SSCLR400ST,400 STATE ST MS 71,CLAIRTON,ALLEGHENY,PA,'15025',2003,Naphthalene,'0000091203',C,R,NAICS 331 - Primary Metals,17500,7700,25200,59,0,0,25259,.,25259,.,.,.,0,.,0,78000,0,0,0,3300,0,25200,106500,0
USS-CLAIRTON PLANT,15025SSCLR400ST,400 STATE ST MS 71,CLAIRTON,ALLEGHENY,PA,'15025',2003,Nitrate compounds (water dissociable; reportable only when in aqueous solution),'N511',C,R,NAICS 331 - Primary Metals,0,0,0,835000,0,0,835000,.,835000,.,.,.,0,.,0,0,0,0,0,0,0,835000,835000,0
USS-CLAIRTON PLANT,15025SSCLR400ST,400 STATE ST MS 71,CLAIRTON,ALLEGHENY,PA,'15025',2003,Phenanthrene,'0000085018',C,R,NAICS 331 - Primary Metals,470,18,488,330,0,0,818,.,818,.,.,.,0,.,0,45000,0,0,0,0,0,820,45820,0
USS-CLAIRTON PLANT,15025SSCLR400ST,400 STATE ST MS 71,CLAIRTON,ALLEGHENY,PA,'15025',2003,Phenol,'0000108952',C,R,NAICS 331 - Primary Metals,45000,18,45018,141,0,0,45159,.,45159,.,.,0,0,.,0,2200,0,0,0,1900000,0,45140,1947340,0
USS-CLAIRTON PLANT,15025SSCLR400ST,400 STATE ST MS 71,CLAIRTON,ALLEGHENY,PA,'15025',2003,Polycyclic aromatic compounds,'N590',C,R,NAICS 331 - Primary Metals,21000,630,21630,110,0,0,21740,.,21740,.,.,.,0,.,0,84000,0,0,0,3300,0,21730,109030,0
USS-CLAIRTON PLANT,15025SSCLR400ST,400 STATE ST MS 71,CLAIRTON,ALLEGHENY,PA,'15025',2003,Propylene,'0000115071',C,R,NAICS 331 - Primary Metals,5300,3000,8300,0,0,0,8300,.,8300,.,.,97000,0,.,97000,0,0,5300000,0,16,73000,8300,5381316,0
USS-CLAIRTON PLANT,15025SSCLR400ST,400 STATE ST MS 71,CLAIRTON,ALLEGHENY,PA,'15025',2003,Pyridine,'0000110861',C,S,NAICS 331 - Primary Metals,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,0,0,0,0
USS-CLAIRTON PLANT,15025SSCLR400ST,400 STATE ST MS 71,CLAIRTON,ALLEGHENY,PA,'15025',2003,Styrene,'0000100425',C,R,NAICS 331 - Primary Metals,300,13,313,0,0,0,313,.,313,.,.,.,0,.,0,160,0,0,0,0,0,313,473,0
USS-CLAIRTON PLANT,15025SSCLR400ST,400 STATE ST MS 71,CLAIRTON,ALLEGHENY,PA,'15025',2003,Toluene,'0000108883',C,R,NAICS 331 - Primary Metals,4800,1100,5900,33,0,0,5933,.,5933,.,.,0,0,.,0,1200,0,0,0,0,0,5900,7100,0
USS-CLAIRTON PLANT,15025SSCLR400ST,400 STATE ST MS 71,CLAIRTON,ALLEGHENY,PA,'15025',2003,Xylene (mixed isomers),'0001330207',C,R,NAICS 331 - Primary Metals,1700,300,2000,0,0,0,2000,.,2000,.,.,0,0,.,0,1400,0,0,0,0,0,2000,3400,0
USS-CLAIRTON PLANT,15025SSCLR400ST,400 STATE ST MS 71,CLAIRTON,ALLEGHENY,PA,'15025',2004,2-Methylpyridine,'0000109068',C,S,NAICS 331 - Primary Metals,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,0,0,0,0
USS-CLAIRTON PLANT,15025SSCLR400ST,400 STATE ST MS 71,CLAIRTON,ALLEGHENY,PA,'15025',2004,Acetonitrile,'0000075058',C,R,NAICS 324 - Petroleum,52,3,55,0,0,0,55,.,55,.,.,.,0,.,0,0,0,0,0,0,0,55,55,0
USS-CLAIRTON PLANT,15025SSCLR400ST,400 STATE ST MS 71,CLAIRTON,ALLEGHENY,PA,'15025',2004,Ammonia,'0007664417',C,R,NAICS 324 - Petroleum,436299,161952,598251,8672,0,0,606923,.,606923,.,.,3,0,.,3,0,0,0,0,11743809,3,609923,12353735,0
USS-CLAIRTON PLANT,15025SSCLR400ST,400 STATE ST MS 71,CLAIRTON,ALLEGHENY,PA,'15025',2004,Anthracene,'0000120127',C,R,NAICS 324 - Petroleum,443,2010,2453,77,0,0,2530,.,2530,.,.,.,0,.,0,7600,0,0,0,0,0,2530,10130,0
USS-CLAIRTON PLANT,15025SSCLR400ST,400 STATE ST MS 71,CLAIRTON,ALLEGHENY,PA,'15025',2004,Benzene,'0000071432',C,R,NAICS 324 - Petroleum,33684,13290,46974,2,0,0,46976,0,46976,0,.,1,0,1,34170,0,0,0,298000,0,46977,379147,0,
USS-CLAIRTON PLANT,15025SSCLR400ST,400 STATE ST MS 71,CLAIRTON,ALLEGHENY,PA,'15025',2004,"Benzo[g,h,i]perylene",'0000191242',C,R,NAICS 324 - Petroleum,478,0,478,0,0,0,478,.,478,.,.,.,0,.,0,3000,0,0,0,0,0,478,3478,0
